source_index,招聘岗位,occupation_name,items,errors,batches
2551,博士后研究员（机器学习方向）,海洋工程技术人员,2,0,1
2554,码头组长,海洋服务人员,2,0,1
2558,船舶内装BIM工程师,海洋工程技术人员,1,0,1
2559,船舶总包建造经理岗,船舶制造人员,2,0,1
2560,总包项目经理岗,船舶制造人员,1,0,1
2557,船舶总包方案设计岗,海洋工程技术人员,2,0,1
2563,船舶总包艺术设计岗,船舶制造人员,1,0,1
2562,船舶内装总包生产设计岗,船舶制造人员,1,0,1
2566,视觉工程师,海洋工程技术人员,2,0,1
2565,海运物流经理,道路和水上运输工程技术人员,2,0,1
2567,机器人工程师,船舶制造人员,2,0,1
2575,质检工程师,船舶制造人员,1,0,1
2574,天顺风能招聘质量管理/测试,船舶制造人员,1,0,1
2569,机械工程师 （井口控制盘）(J11710),海洋工程技术人员,2,0,1
2577,设计主任工程师,船舶制造人员,1,0,1
2578,设备设施经理,船舶制造人员,1,0,1
2576,生产管理经理,船舶制造人员,2,0,1
2584,质量主管,海洋工程技术人员,1,0,1
2583,焊接工程师,船舶制造人员,2,0,1
2596,中鲁食品公司-食品研发专员,水产技术人员,1,0,1
2587,项目交付经理,道路和水上运输工程技术人员,1,0,1
2593,游轮水手（驾驶方向）,海洋服务人员,1,0,1
2598,中鲁冷藏公司-制冷工,船舶制造人员,1,0,1
2601,船舶结构详细设计（镇江）,道路和水上运输工程技术人员,1,0,1
2600,船舶总舾详细设计（镇江）,道路和水上运输工程技术人员,1,0,1
2602,船舶轮机详细设计（镇江）,道路和水上运输工程技术人员,1,0,1
2603,船舶电气详细设计（镇江）,道路和水上运输工程技术人员,1,0,1
2605,MOT无损检测工程师 (MJ009095),道路和水上运输工程技术人员,1,0,1
2608,结构检验员,海洋工程技术人员,1,0,1
2610,精控检验员,船舶制造人员,1,0,1
2613,焊接工艺工程师,船舶制造人员,1,0,1
2614,大功率高频化电源资深硬件工程师（深圳坪山）,船舶制造人员,1,0,1
2621,绿色低碳评估工程师,海洋工程技术人员,1,0,1
2617,焊接工艺工程师/焊接工艺测评师（硕士）（深圳坪山）,船舶制造人员,1,0,1
2622,营销经理（交科能源广东分公司）,海洋工程技术人员,1,0,1
2627,J品采购经理,海洋工程技术人员,1,0,1
2625,质检员,船舶制造人员,1,0,1
2629,电工,船舶制造人员,1,0,1
2624,国际物流经理,道路和水上运输工程技术人员,1,0,1
2628,船体放样工程师,船舶制造人员,1,0,1
2630,船体详设工程师,船舶制造人员,1,0,1
2632,电工,船舶制造人员,1,0,1
2633,船体详设工程师,船舶制造人员,1,0,1
2631,船体放样工程师,船舶制造人员,1,0,1
2641,数控操作工,船舶制造人员,0,0,1
2642,数控操作工（五险一金）,船舶制造人员,0,0,1
2638,项目工程师,海洋工程技术人员,1,0,1
2645,设备管理软件实施经理,海洋工程技术人员,1,0,1
2635,电力系统集成岗位负责人,海洋工程技术人员,1,0,1
2643,物流主管,道路和水上运输工程技术人员,1,0,1
2648,调度管理岗,道路和水上运输工程技术人员,1,0,1
2652,保险销售经理,道路和水上运输工程技术人员,1,0,1
2657,起重机设计(J10453),海洋工程技术人员,2,0,1
2651,海务主管,船舶指挥和引航人员,1,0,1
2655,分段管理主管(J14295),船舶制造人员,1,0,1
2658,设计经理(J10449),海洋工程技术人员,1,0,1
2660,船体装配工,船舶制造人员,1,0,1
2661,水手,渔业生产人员,1,0,1
2659,功率工程师,海洋工程技术人员,2,0,1
2662,海务安全岗,道路和水上运输工程技术人员,1,0,1
2668,船分段质检、精控,船舶制造人员,2,0,1
2669,生产计划经理,船舶制造人员,1,0,1
2671,采购专员,渔业生产人员,1,0,1
2674,件杂货租船经理,道路和水上运输工程技术人员,2,0,1
2675,接头设计主任工程师,海洋工程技术人员,2,0,1
2678,项目管理工程师,海洋工程技术人员,2,0,1
2677,海管整体设计研发工程师,海洋工程技术人员,2,0,1
2679,特缆研发工程师,海洋工程技术人员,1,0,1
2683,高性能纤维材料应用专家,海洋工程技术人员,1,0,1
2680,海缆附件研发工程师,海洋工程技术人员,1,0,1
2684,博士,海洋工程技术人员,1,0,1
2686,项目安全总监（海上风电）,海洋工程技术人员,1,0,1
2685,船机主管（阳江）,道路和水上运输工程技术人员,3,0,1
2690,维修工,船舶制造人员,2,0,1
2695,上海申能新能源投资有限公司（海上土建工程师）,海洋工程技术人员,2,0,1
2697,海油业务需求分析师,海洋工程技术人员,3,0,1
2693,声学设计,海洋工程技术人员,2,0,1
2694,电气控制工程师,道路和水上运输工程技术人员,3,0,1
2698,研发工程师,海洋工程技术人员,3,0,1
2699,舟山船务外勤（急招）,道路和水上运输工程技术人员,1,0,1
2700,航运市场分析专员,海洋工程技术人员,2,0,1
2703,外运浙江-宁波船代-调度,海洋服务人员,1,0,1
2701,海务主管,海洋工程技术人员,3,0,1
2706,外运浙江-宁波船代-外勤,海洋服务人员,1,0,1
2708,外运华南-广西公司-水运物流部-配载专员(J17039),海洋服务人员,4,0,1
2707,外运浙江-舟山船代-船代外勤,道路和水上运输工程技术人员,1,0,1
2712,外运华南-广西公司-船代部-外勤专员(J17040),船舶指挥和引航人员,1,0,1
2714,外运华南-广西公司-船代部-外勤专员(J17035),海洋服务人员,1,0,1
2713,外运华南-福建公司-机械维修岗(J17092),船舶制造人员,2,0,1
2715,外运华南-福建公司-码头调度(J17091),道路和水上运输工程技术人员,3,0,1
2710,外运华南-福建公司-机械维修岗(J16974),船舶制造人员,2,0,1
2717,外运华南-福建公司-调度(J16967),道路和水上运输工程技术人员,3,0,1
2718,区域安全专责（陕宁）,海洋工程技术人员,2,0,1
2720,区域安全专责（广西）,海洋工程技术人员,2,0,1
2721,安全专责（阳江）,海洋服务人员,2,0,1
2722,解决方案工程师（风资源）(J11467),海洋工程技术人员,3,0,1
2724,解决方案工程师（风资源）(J11469),海洋工程技术人员,3,0,1
2725,城市及道路照明工程专业承包贰级技术负责人,道路和水上运输工程技术人员,1,0,1
2723,物流规划高级经理,海洋工程技术人员,3,0,1
2726,船舶与海洋工程设计主管工程师,海洋工程技术人员,3,0,1
2728,工程项目管理（劳务）,道路和水上运输工程技术人员,1,0,1
2727,工程项目管理,道路和水上运输工程技术人员,1,0,1
2730,社会招聘-项目经理,海洋工程技术人员,1,0,1
2729,工程项目经理,道路和水上运输工程技术人员,1,0,1
2731,安全总监,海洋工程技术人员,1,0,1
2732,技术经理,海洋工程技术人员,1,0,1
2737,变频器 销售经理,道路和水上运输工程技术人员,1,0,1
2733,船舶资产管理岗,道路和水上运输工程技术人员,1,0,1
2734,应用支持工程师-郑州(J11806),海洋工程技术人员,1,0,1
2740,码头经理,船舶指挥和引航人员,1,0,1
2741,租船经理,道路和水上运输工程技术人员,1,0,1
2738,机务主管,船舶指挥和引航人员,1,0,1
2743,海务管理,道路和水上运输工程技术人员,3,0,1
2746,信号处理算法开发工程师,海洋工程技术人员,3,0,1
2751,声学研发工程师(J10022),海洋工程技术人员,3,0,1
2749,声学研发工程师(J10022),海洋工程技术人员,3,0,1
2747,焊接工艺研发工程师,船舶制造人员,2,0,1
2752,声学应用工程师(J10025),海洋工程技术人员,3,0,1
2753,声学研发工程师(J10022),海洋工程技术人员,3,0,1
2755,数值模式工程师,海洋工程技术人员,3,0,1
2757,结构设计工程师（传动回转结构),海洋工程技术人员,2,0,1
2187,通风设计工程师,海洋工程技术人员,2,0,1
